"","Subject","Event","TrialN","mean_pupil","time"
"362","Subject_1","Square",2,-0.307855494610043,1203.3
"363","Subject_1","Square",2,-0.304949764325072,1206.65
"364","Subject_1","Square",2,-0.302044034040102,1210
"365","Subject_1","Square",2,-0.299138303755131,1213.3
"366","Subject_1","Square",2,-0.296232573470161,1216.65
"367","Subject_1","Square",2,-0.293326843185191,1220
"368","Subject_1","Square",2,-0.29042111290022,1223.3
"369","Subject_1","Square",2,-0.28751538261525,1226.65
"370","Subject_1","Square",2,-0.284609652330279,1230
"371","Subject_1","Square",2,-0.281703922045309,1233.3
"372","Subject_1","Square",2,-0.278798191760338,1236.65
"373","Subject_1","Square",2,-0.275892461475368,1240
"374","Subject_1","Square",2,-0.272986731190398,1243.3
"375","Subject_1","Square",2,-0.270081000905427,1246.65
"376","Subject_1","Square",2,-0.267175270620457,1250
"377","Subject_1","Square",2,-0.264269540335486,1253.3
"378","Subject_1","Square",2,-0.261363810050516,1256.65
"379","Subject_1","Square",2,-0.258458079765545,1260
"380","Subject_1","Square",2,-0.255552349480575,1263.3
"381","Subject_1","Square",2,-0.252646619195604,1266.65
"382","Subject_1","Square",2,-0.249740888910634,1270
"383","Subject_1","Square",2,-0.246835158625664,1273.3
"384","Subject_1","Square",2,-0.243929428340693,1276.65
"385","Subject_1","Square",2,-0.241023698055723,1280
"386","Subject_1","Square",2,-0.238117967770752,1283.3
"387","Subject_1","Square",2,-0.235212237485782,1286.65
"388","Subject_1","Square",2,-0.232306507200811,1290
"389","Subject_1","Square",2,-0.229400776915841,1293.3
"390","Subject_1","Square",2,-0.226495046630871,1296.65
"391","Subject_1","Square",2,-0.2235893163459,1300
"392","Subject_1","Square",2,-0.22068358606093,1303.3
"393","Subject_1","Square",2,-0.217777855775959,1306.65
"394","Subject_1","Square",2,-0.214872125490989,1310
"395","Subject_1","Square",2,-0.211966395206018,1313.3
"396","Subject_1","Square",2,-0.209060664921048,1316.65
"397","Subject_1","Square",2,-0.206154934636078,1320
"398","Subject_1","Square",2,-0.203249204351107,1323.3
"399","Subject_1","Square",2,-0.200343474066137,1326.65
"400","Subject_1","Square",2,-0.197437743781166,1330
"401","Subject_1","Square",2,-0.194532013496196,1333.3
"402","Subject_1","Square",2,-0.191626283211225,1336.65
"403","Subject_1","Square",2,-0.188720552926255,1340
"404","Subject_1","Square",2,-0.185814822641285,1343.3
"405","Subject_1","Square",2,-0.182909092356314,1346.65
"406","Subject_1","Square",2,-0.180003362071344,1350
"407","Subject_1","Square",2,-0.177097631786373,1353.3
"408","Subject_1","Square",2,-0.174191901501403,1356.65
"409","Subject_1","Square",2,-0.171286171216432,1360
"410","Subject_1","Square",2,-0.168380440931462,1363.3
"411","Subject_1","Square",2,-0.165474710646492,1366.65
"412","Subject_1","Square",2,-0.162568980361521,1370
"413","Subject_1","Square",2,-0.159663250076551,1373.3
"414","Subject_1","Square",2,-0.15675751979158,1376.65
"415","Subject_1","Square",2,-0.15385178950661,1380
"416","Subject_1","Square",2,-0.150946059221639,1383.3
"417","Subject_1","Square",2,-0.148040328936669,1386.65
"418","Subject_1","Square",2,-0.145134598651699,1390
"419","Subject_1","Square",2,-0.142228868366728,1393.3
"420","Subject_1","Square",2,-0.139323138081758,1396.65
"421","Subject_1","Square",2,-0.136417407796787,1400
"422","Subject_1","Square",2,-0.133511677511817,1403.3
